year,country,ccode,protestdays,demand_labor,demand_land,demand_policebrutality,demand_political,demand_price,demand_removal,demand_social,nonviolent,protesterviolence,state_violence,both_violence
2004,Slovenia,349,0,0,0,0,0,0,0,0,0,0,0,0
2004,Somalia,520,0,0,0,0,0,0,0,0,0,0,0,0
2004,South Africa,560,5,1,0,0,2,0,0,0,2,0,0,0
2004,South Korea,732,39,1,2,0,25,0,1,2,25,6,3,3
2004,Spain,230,2,0,0,0,2,0,0,0,2,0,0,0
2004,Sri Lanka,780,0,0,0,0,0,0,0,0,0,0,0,0
2004,Sudan,625,0,0,0,0,0,0,0,0,0,0,0,0
2004,Suriname,115,23,1,0,0,0,0,0,0,1,0,0,0
2004,Swaziland,572,4,0,0,0,4,1,0,2,3,1,1,1
2004,Sweden,380,0,0,0,0,0,0,0,0,0,0,0,0
2004,Switzerland,225,0,0,0,0,0,0,0,0,0,0,0,0
2004,Syria,652,16,0,0,1,2,0,0,0,2,1,3,1
2004,Taiwan,713,13,0,0,0,9,0,0,0,5,4,0,0
2004,Tajikistan,702,0,0,0,0,0,0,0,0,0,0,0,0
2004,Tanzania,510,2,1,0,1,1,0,0,1,2,0,1,0
2004,Thailand,800,91,9,0,2,1,0,1,0,12,1,1,1
2004,Timor Leste,860,3,0,0,0,2,0,0,0,1,1,0,0
2004,Togo,461,1,1,0,0,0,0,0,0,0,1,0,0
2004,Tunisia,616,0,0,0,0,0,0,0,0,0,0,0,0
2004,Turkey,640,0,0,0,0,0,0,0,0,0,0,0,0
2004,Turkmenistan,701,0,0,0,0,0,0,0,0,0,0,0,0
2004,Uganda,500,36,1,0,2,1,1,0,0,3,2,1,1
2004,Ukraine,369,21,0,0,0,6,0,0,0,6,0,0,0
2004,United Arab Emirate,696,0,0,0,0,0,0,0,0,0,0,0,0
2004,United Kingdom,200,17,2,0,1,15,0,0,0,15,2,0,0
2004,Uruguay,165,4,0,0,0,3,0,0,0,3,0,0,0
2004,Uzbekistan,704,7,0,1,0,2,2,0,1,5,1,0,0
2004,Venezuela,101,70,1,0,2,15,0,0,0,15,1,2,0
2004,Vietnam,816,2,0,1,0,0,0,0,1,1,0,0,0
2004,Yemen,679,1,0,0,0,0,0,0,1,1,0,0,0
2004,Zambia,551,2,1,0,0,1,1,0,0,2,0,1,0
2004,Zimbabwe,552,2,0,0,0,2,0,0,0,2,0,1,0
2005,Afghanistan,700,2,0,0,0,0,0,0,2,2,0,0,0
2005,Albania,339,0,0,0,0,0,0,0,0,0,0,0,0
2005,Algeria,615,0,0,0,0,0,0,0,0,0,0,0,0
2005,Angola,540,2,0,0,0,2,0,0,0,2,0,0,0
2005,Argentina,160,1,0,0,0,0,0,1,0,1,0,0,0
2005,Armenia,371,8,1,0,1,5,1,0,0,8,0,0,0
2005,Austria,305,0,0,0,0,0,0,0,0,0,0,0,0
2005,Azerbaijan,373,12,0,0,1,11,0,0,0,9,3,3,1
2005,Bahrain,692,2,1,0,0,1,0,0,0,2,0,1,0
2005,Bangladesh,771,12,0,0,4,4,1,1,0,6,4,2,1
2005,Belarus,370,3,0,0,0,3,0,0,0,3,0,1,0
2005,Belgium,211,0,0,0,0,0,0,0,0,0,0,0,0
2005,Benin,434,1,0,0,0,1,0,0,0,0,1,0,0
2005,Bhutan,760,0,0,0,0,0,0,0,0,0,0,0,0
2005,Bolivia,145,34,0,0,0,2,1,0,0,1,2,1,1
2005,Bosnia,346,0,0,0,0,0,0,0,0,0,0,0,0
2005,Botswana,571,2,0,0,0,2,0,0,0,1,1,0,0
2005,Brazil,140,7,0,0,0,4,0,0,0,4,0,0,0
2005,Bulgaria,355,29,3,2,0,3,0,0,0,5,0,0,0
2005,Burkina Faso,439,0,0,0,0,0,0,0,0,0,0,0,0
2005,Burundi,516,0,0,0,0,0,0,0,0,0,0,0,0
2005,Cambodia,811,0,0,0,0,0,0,0,0,0,0,0,0
2005,Cameroon,471,2,0,0,0,1,1,0,0,2,0,2,0
2005,Canada,20,33,0,0,0,2,0,0,0,1,1,0,0
2005,Cape Verde,402,2,0,0,0,2,0,0,0,1,1,0,0
2005,Central African Republic,482,2,1,0,0,1,0,0,0,2,0,0,0
2005,Chad,483,2,2,0,0,0,0,0,0,0,2,0,0
2005,Chile,155,2,0,0,0,2,0,0,0,1,1,0,0
2005,China,710,11,1,3,1,3,0,0,2,5,5,2,1
2005,Colombia,100,14,0,0,0,6,0,0,0,5,1,1,0
2005,Comoros,581,6,2,0,0,2,1,0,0,1,3,3,3
2005,Congo Brazzaville,484,0,0,0,0,0,0,0,0,0,0,0,0
2005,Congo Kinshasa,490,4,0,0,0,4,0,0,0,2,2,3,1
2005,Costa Rica,94,2,0,0,0,2,0,0,0,2,0,0,0
2005,Croatia,344,2,0,0,0,2,0,0,0,2,0,0,0
2005,Cuba,40,0,0,0,0,0,0,0,0,0,0,0,0
2005,Cyprus,352,1,1,0,0,0,1,0,0,1,0,0,0
2005,Czech Republic,316,0,0,0,0,0,0,0,0,0,0,0,0
2005,Denmark,390,0,0,0,0,0,0,0,0,0,0,0,0
2005,Djibouti,522,2,0,1,0,1,0,0,0,0,2,1,1
2005,Dominican Republic,42,0,0,0,0,0,0,0,0,0,0,0,0
2005,Ecuador,130,22,1,0,0,10,0,0,0,9,2,0,0
2005,Egypt,651,6,0,0,1,1,0,5,0,6,0,0,0
2005,El Salvador,92,0,0,0,0,0,0,0,0,0,0,0,0
2005,Equatorial Guinea,411,0,0,0,0,0,0,0,0,0,0,0,0
2005,Eritrea,531,0,0,0,0,0,0,0,0,0,0,0,0
2005,Estonia,366,5,1,0,0,3,1,0,0,5,0,0,0
2005,Ethiopia,530,5,0,0,0,2,0,0,0,0,2,2,2
2005,Finland,375,0,0,0,0,0,0,0,0,0,0,0,0
2005,France,220,37,4,0,1,1,2,0,0,6,2,0,0
2005,Gabon,481,3,0,0,0,2,0,0,0,0,2,1,1
2005,Gambia,420,0,0,0,0,0,0,0,0,0,0,0,0
2005,Georgia,372,1,0,0,1,0,0,0,0,1,0,0,0
2005,Germany,255,5,0,0,0,4,0,0,0,3,1,0,0
2005,Ghana,452,1,0,0,0,0,1,0,0,1,0,0,0
2005,Greece,350,5,4,1,0,3,0,0,0,5,0,0,0
2005,Guatemala,90,8,0,0,0,8,0,1,0,4,4,2,2
2005,Guinea,438,0,0,0,0,0,0,0,0,0,0,0,0
2005,Guinea-Bissau,404,6,0,0,0,6,0,0,0,2,4,1,1
2005,Guyana,110,0,0,0,0,0,0,0,0,0,0,0,0
2005,Haiti,41,2,0,0,0,2,0,0,0,2,0,1,0
2005,Honduras,91,2,0,1,0,1,0,0,0,2,0,0,0
2005,Hungary,310,0,0,0,0,0,0,0,0,0,0,0,0
2005,India,750,7,1,0,0,3,0,0,0,0,4,4,4
2005,Indonesia,850,5,0,0,0,1,2,0,0,3,0,0,0
2005,Iran,630,3,0,0,1,1,0,0,1,2,1,3,1
2005,Iraq,645,14,1,0,1,13,0,0,0,12,2,3,2
2005,Ireland,205,29,2,0,0,24,3,1,1,29,0,0,0
2005,Italy,325,8,2,1,0,4,0,0,1,6,1,0,0
2005,Ivory Coast,437,1,0,0,0,1,0,0,0,1,0,0,0
2005,Jamaica,51,2,0,0,0,1,1,0,0,2,0,0,0
2005,Japan,740,0,0,0,0,0,0,0,0,0,0,0,0
2005,Jordan,663,0,0,0,0,0,0,0,0,0,0,0,0
2005,Kazakhstan,705,3,0,0,0,1,1,0,1,3,0,0,0
2005,Kenya,501,8,0,0,0,6,0,2,0,3,3,3,2
2005,Kuwait,690,1,0,0,0,1,0,0,0,1,0,0,0
2005,Kyrgyzstan,703,18,0,0,0,13,0,0,0,7,6,2,1
2005,Laos,812,0,0,0,0,0,0,0,0,0,0,0,0
2005,Latvia,367,0,0,0,0,0,0,0,0,0,0,0,0
2005,Lebanon,660,35,0,0,0,7,0,0,0,7,0,0,0
2005,Lesotho,570,0,0,0,0,0,0,0,0,0,0,0,0
2005,Liberia,450,11,3,0,0,4,0,0,0,2,5,1,1
2005,Libya,620,0,0,0,0,0,0,0,0,0,0,0,0
2005,Lithuania,368,0,0,0,0,0,0,0,0,0,0,0,0
2005,Luxembourg,212,0,0,0,0,0,0,0,0,0,0,0,0
2005,Macedonia,343,3,1,0,0,2,0,0,0,3,0,0,0
2005,Madagascar,580,2,0,0,0,2,0,0,0,1,1,0,0
2005,Malawi,553,1,0,0,0,1,0,0,0,0,1,0,0
2005,Malaysia,820,1,0,0,1,0,0,0,0,1,0,0,0
2005,Mali,432,1,0,0,0,1,1,0,0,1,0,0,0
2005,Mauritania,435,5,2,0,0,3,0,0,0,5,0,0,0
2005,Mauritius,590,5,1,0,0,0,0,0,0,1,0,0,0
2005,Mexico,70,2,0,0,0,2,0,0,0,2,0,0,0
2005,Moldova,359,0,0,0,0,0,0,0,0,0,0,0,0
2005,Mongolia,712,6,1,0,0,4,0,1,0,6,0,0,0
2005,Morocco,600,0,0,0,0,0,0,0,0,0,0,0,0
2005,Mozambique,541,5,1,0,0,0,0,0,0,1,0,1,0
2005,Myanmar,775,0,0,0,0,0,0,0,0,0,0,0,0
2005,Namibia,565,24,3,1,0,16,1,4,1,22,1,0,0
2005,Nepal,790,15,0,0,0,15,0,3,0,14,1,4,1
2005,Netherlands,210,0,0,0,0,0,0,0,0,0,0,0,0
2005,Nicaragua,93,6,0,0,0,4,3,1,0,4,2,0,0
2005,Niger,436,4,0,0,0,1,3,0,0,3,1,0,0
2005,Nigeria,475,2,0,0,1,1,0,0,0,0,2,1,1
2005,North Korea,731,0,0,0,0,0,0,0,0,0,0,0,0
2005,Norway,385,0,0,0,0,0,0,0,0,0,0,0,0
2005,Oman,698,0,0,0,0,0,0,0,0,0,0,0,0
2005,Pakistan,770,8,1,0,1,4,0,0,2,6,2,1,0
2005,Panama,95,8,0,0,0,3,0,0,0,1,2,1,1
2005,Papua New Guinea,910,5,3,0,1,1,0,0,0,4,1,1,1
2005,Paraguay,150,2,0,0,0,2,0,0,0,2,0,0,0
2005,Peru,135,12,1,0,0,2,1,0,0,3,0,0,0
2005,Philippines,840,3,0,0,0,0,0,3,0,3,0,0,0
2005,Poland,290,1,1,0,0,0,0,0,0,0,1,0,0
2005,Portugal,235,0,0,0,0,0,0,0,0,0,0,0,0
2005,Qatar,694,0,0,0,0,0,0,0,0,0,0,0,0
2005,Romania,360,0,0,0,0,0,0,0,0,0,0,0,0
2005,Russia,365,19,2,0,0,10,6,2,0,12,0,0,0
2005,Rwanda,517,0,0,0,0,0,0,0,0,0,0,0,0
2005,Saudi Arabia,670,0,0,0,0,0,0,0,0,0,0,0,0
2005,Senegal,433,0,0,0,0,0,0,0,0,0,0,0,0
2005,Serbia and Montenegro,347,0,0,0,0,0,0,0,0,0,0,0,0
2005,Sierra Leone,451,2,1,0,0,1,0,0,0,0,2,0,0
2005,Singapore,830,0,0,0,0,0,0,0,0,0,0,0,0
2005,Slovak Republic,317,0,0,0,0,0,0,0,0,0,0,0,0
2005,Slovenia,349,2,0,0,0,1,1,0,1,2,0,0,0
2005,Somalia,520,1,0,0,0,1,0,0,0,1,0,0,0
2005,South Africa,560,2,0,1,0,1,1,0,0,0,2,0,0
2005,South Korea,732,15,1,1,1,12,0,0,0,13,2,1,1
2005,Spain,230,7,0,0,0,2,1,0,1,4,0,0,0
2005,Sri Lanka,780,15,0,0,0,4,1,0,0,5,0,0,0
2005,Sudan,625,6,0,0,0,2,0,0,0,0,2,2,2
2005,Suriname,115,2,0,0,0,0,1,0,0,1,0,0,0
2005,Swaziland,572,6,1,0,0,3,2,0,0,6,0,1,0
2005,Sweden,380,0,0,0,0,0,0,0,0,0,0,0,0
2005,Switzerland,225,0,0,0,0,0,0,0,0,0,0,0,0
2005,Syria,652,0,0,0,0,0,0,0,0,0,0,0,0
2005,Taiwan,713,1,1,0,0,0,0,0,0,1,0,0,0
2005,Tajikistan,702,0,0,0,0,0,0,0,0,0,0,0,0
2005,Tanzania,510,2,0,0,0,1,0,0,0,0,1,1,1
2005,Thailand,800,106,5,0,1,2,2,1,1,10,2,0,0
2005,Timor Leste,860,2,0,0,0,0,0,1,0,1,0,0,0
2005,Togo,461,20,0,0,1,11,0,3,0,3,9,4,4
2005,Tunisia,616,0,0,0,0,0,0,0,0,0,0,0,0
2005,Turkey,640,1,0,0,0,0,0,0,1,1,0,1,0
2005,Turkmenistan,701,0,0,0,0,0,0,0,0,0,0,0,0
2005,Uganda,500,4,0,0,1,3,0,0,1,2,2,0,0
2005,Ukraine,369,0,0,0,0,0,0,0,0,0,0,0,0
2005,United Arab Emirate,696,1,1,0,0,0,0,0,0,1,0,0,0
2005,United Kingdom,200,17,2,0,0,9,3,0,0,11,3,0,0
2005,Uruguay,165,2,1,0,0,1,0,0,0,2,0,0,0
2005,Uzbekistan,704,16,1,0,2,4,2,1,3,11,2,2,2
2005,Venezuela,101,25,1,0,1,12,0,0,0,14,0,0,0
2005,Vietnam,816,0,0,0,0,0,0,0,0,0,0,0,0
2005,Yemen,679,6,0,0,1,0,2,0,0,2,1,1,1
2005,Zambia,551,7,1,0,0,4,0,0,0,3,2,1,1
2005,Zimbabwe,552,2,0,1,0,1,0,0,0,1,1,1,0
2006,Afghanistan,700,0,0,0,0,0,0,0,0,0,0,0,0
2006,Albania,339,0,0,0,0,0,0,0,0,0,0,0,0
2006,Algeria,615,0,0,0,0,0,0,0,0,0,0,0,0
2006,Angola,540,1,1,0,0,0,0,0,0,1,0,0,0
2006,Argentina,160,1,0,0,0,1,0,0,0,0,1,0,0
2006,Armenia,371,1,0,0,1,0,0,0,0,1,0,0,0
2006,Austria,305,0,0,0,0,0,0,0,0,0,0,0,0
2006,Azerbaijan,373,6,0,1,1,3,0,0,1,6,0,1,0
2006,Bahrain,692,0,0,0,0,0,0,0,0,0,0,0,0
2006,Bangladesh,771,17,0,0,1,10,1,1,1,2,12,2,2
2006,Belarus,370,7,0,0,0,2,0,0,0,2,0,1,0
2006,Belgium,211,0,0,0,0,0,0,0,0,0,0,0,0
2006,Benin,434,1,0,0,0,1,0,0,0,1,0,0,0
2006,Bhutan,760,0,0,0,0,0,0,0,0,0,0,0,0
2006,Bolivia,145,1,0,0,0,1,0,0,0,1,0,0,0
2006,Bosnia,346,0,0,0,0,0,0,0,0,0,0,0,0
2006,Botswana,571,13,0,0,0,4,1,0,1,3,2,0,0
2006,Brazil,140,4,0,0,0,4,0,0,0,2,2,0,0
2006,Bulgaria,355,0,0,0,0,0,0,0,0,0,0,0,0
2006,Burkina Faso,439,4,2,0,0,1,1,0,0,2,1,1,1
2006,Burundi,516,0,0,0,0,0,0,0,0,0,0,0,0
2006,Cambodia,811,7,0,1,0,1,0,0,0,2,0,0,0
2006,Cameroon,471,0,0,0,0,0,0,0,0,0,0,0,0
2006,Canada,20,178,0,0,1,1,0,0,0,0,1,0,0
2006,Cape Verde,402,0,0,0,0,0,0,0,0,0,0,0,0
2006,Central African Republic,482,5,2,0,1,3,0,0,0,4,1,2,1
2006,Chad,483,0,0,0,0,0,0,0,0,0,0,0,0
2006,Chile,155,29,2,0,0,11,0,0,0,10,2,0,0
2006,China,710,17,0,5,0,3,1,0,1,2,8,2,1
2006,Colombia,100,5,0,0,0,5,0,0,0,4,1,1,0
2006,Comoros,581,1,0,0,0,1,0,0,0,1,0,0,0
2006,Congo Brazzaville,484,0,0,0,0,0,0,0,0,0,0,0,0
2006,Congo Kinshasa,490,9,0,0,1,7,0,0,0,3,5,3,1
2006,Costa Rica,94,0,0,0,0,0,0,0,0,0,0,0,0
2006,Croatia,344,0,0,0,0,0,0,0,0,0,0,0,0
2006,Cuba,40,0,0,0,0,0,0,0,0,0,0,0,0
2006,Cyprus,352,0,0,0,0,0,0,0,0,0,0,0,0
2006,Czech Republic,316,0,0,0,0,0,0,0,0,0,0,0,0
2006,Denmark,390,0,0,0,0,0,0,0,0,0,0,0,0
2006,Djibouti,522,0,0,0,0,0,0,0,0,0,0,0,0
2006,Dominican Republic,42,0,0,0,0,0,0,0,0,0,0,0,0
2006,Ecuador,130,24,0,0,0,6,0,0,0,3,3,0,0
2006,Egypt,651,3,0,0,2,1,0,1,0,3,0,1,0
2006,El Salvador,92,4,0,0,0,3,1,0,0,2,2,1,1
2006,Equatorial Guinea,411,0,0,0,0,0,0,0,0,0,0,0,0
2006,Eritrea,531,0,0,0,0,0,0,0,0,0,0,0,0
2006,Estonia,366,8,1,0,0,7,0,0,0,8,0,0,0
2006,Ethiopia,530,1,0,0,0,1,0,0,0,0,1,1,1
2006,Finland,375,0,0,0,0,0,0,0,0,0,0,0,0
2006,France,220,16,11,0,0,12,0,0,0,4,8,0,0
2006,Gabon,481,1,1,0,0,0,0,0,0,0,1,0,0
2006,Gambia,420,0,0,0,0,0,0,0,0,0,0,0,0
2006,Georgia,372,0,0,0,0,0,0,0,0,0,0,0,0
2006,Germany,255,2,1,0,0,1,1,0,0,2,0,0,0
2006,Ghana,452,0,0,0,0,0,0,0,0,0,0,0,0
2006,Greece,350,17,4,0,0,15,0,0,0,14,3,0,0
2006,Guatemala,90,7,0,1,0,0,0,0,0,1,0,0,0
2006,Guinea,438,8,1,0,0,4,1,0,0,1,5,4,3
2006,Guinea-Bissau,404,0,0,0,0,0,0,0,0,0,0,0,0
2006,Guyana,110,1,1,0,0,0,0,0,0,1,0,0,0
2006,Haiti,41,5,0,0,1,3,0,0,0,3,1,0,0
2006,Honduras,91,1,0,0,0,1,0,0,0,1,0,0,0
2006,Hungary,310,10,0,0,0,0,0,7,0,3,4,0,0
2006,India,750,14,2,3,0,4,1,0,0,5,5,2,1
2006,Indonesia,850,18,2,2,2,0,0,0,1,5,2,2,1
2006,Iran,630,5,0,0,0,1,0,1,3,2,3,0,0
2006,Iraq,645,2,0,0,0,2,0,0,0,1,1,1,1
2006,Ireland,205,40,2,0,0,33,4,0,1,37,1,0,0
2006,Italy,325,7,3,1,0,6,0,0,0,6,1,0,0
2006,Ivory Coast,437,3,0,0,1,1,1,0,0,0,3,0,0
2006,Jamaica,51,1,0,0,1,0,0,0,0,0,1,0,0
2006,Japan,740,2,0,0,0,2,0,0,0,2,0,0,0
2006,Jordan,663,0,0,0,0,0,0,0,0,0,0,0,0
2006,Kazakhstan,705,6,2,1,1,2,0,0,0,5,1,1,1
2006,Kenya,501,6,1,1,0,5,0,1,0,4,2,1,1
2006,Kuwait,690,1,0,0,0,1,0,0,0,1,0,0,0
2006,Kyrgyzstan,703,11,0,0,1,3,0,0,0,4,0,0,0
2006,Laos,812,0,0,0,0,0,0,0,0,0,0,0,0
2006,Latvia,367,0,0,0,0,0,0,0,0,0,0,0,0
2006,Lebanon,660,6,0,0,1,4,0,1,0,5,1,0,0
2006,Lesotho,570,0,0,0,0,0,0,0,0,0,0,0,0
2006,Liberia,450,4,3,0,0,0,0,0,0,1,2,0,0
2006,Libya,620,0,0,0,0,0,0,0,0,0,0,0,0
2006,Lithuania,368,0,0,0,0,0,0,0,0,0,0,0,0
2006,Luxembourg,212,0,0,0,0,0,0,0,0,0,0,0,0
2006,Macedonia,343,2,0,0,0,2,1,0,0,2,0,0,0
2006,Madagascar,580,2,0,0,0,2,0,1,0,1,1,0,0
2006,Malawi,553,3,0,0,0,3,0,0,0,3,0,0,0
2006,Malaysia,820,8,0,0,0,2,4,0,0,6,0,0,0
2006,Mali,432,0,0,0,0,0,0,0,0,0,0,0,0
2006,Mauritania,435,0,0,0,0,0,0,0,0,0,0,0,0
2006,Mauritius,590,1,1,0,0,0,0,0,0,1,0,0,0
2006,Mexico,70,250,1,0,1,5,0,1,0,5,2,1,1
2006,Moldova,359,1,0,0,0,1,0,0,0,1,0,0,0
2006,Mongolia,712,20,0,5,0,3,1,4,0,8,1,0,0
2006,Montenegro,348,0,0,0,0,0,0,0,0,0,0,0,0
2006,Morocco,600,0,0,0,0,0,0,0,0,0,0,0,0
2006,Mozambique,541,0,0,0,0,0,0,0,0,0,0,0,0
2006,Myanmar,775,0,0,0,0,0,0,0,0,0,0,0,0
2006,Namibia,565,22,1,0,1,13,0,1,0,11,2,0,0
2006,Nepal,790,37,0,0,1,20,0,3,0,15,8,13,6
2006,Netherlands,210,0,0,0,0,0,0,0,0,0,0,0,0
2006,Nicaragua,93,3,1,0,0,1,1,0,0,3,0,1,0
2006,Niger,436,5,0,0,0,3,2,0,0,4,1,0,0
2006,Nigeria,475,1,0,0,0,1,0,0,0,1,0,0,0
2006,North Korea,731,0,0,0,0,0,0,0,0,0,0,0,0
2006,Norway,385,0,0,0,0,0,0,0,0,0,0,0,0
2006,Oman,698,0,0,0,0,0,0,0,0,0,0,0,0
2006,Pakistan,770,11,0,0,0,6,0,1,0,3,4,0,0
2006,Panama,95,2,0,0,0,2,0,0,0,2,0,0,0
2006,Papua New Guinea,910,0,0,0,0,0,0,0,0,0,0,0,0
2006,Paraguay,150,1,0,0,0,1,0,0,0,0,1,0,0
2006,Peru,135,10,1,0,0,2,0,0,0,2,1,0,0
2006,Philippines,840,1,0,0,0,1,0,0,0,1,0,0,0
2006,Poland,290,0,0,0,0,0,0,0,0,0,0,0,0
2006,Portugal,235,0,0,0,0,0,0,0,0,0,0,0,0
2006,Qatar,694,0,0,0,0,0,0,0,0,0,0,0,0
2006,Romania,360,1,0,0,0,0,0,0,1,1,0,0,0
2006,Russia,365,4,0,0,0,4,0,1,0,4,0,1,0
2006,Rwanda,517,0,0,0,0,0,0,0,0,0,0,0,0
2006,Saudi Arabia,670,0,0,0,0,0,0,0,0,0,0,0,0
2006,Senegal,433,0,0,0,0,0,0,0,0,0,0,0,0
2006,Serbia,342,0,0,0,0,0,0,0,0,0,0,0,0
2006,Serbia and Montenegro,347,0,0,0,0,0,0,0,0,0,0,0,0
2006,Sierra Leone,451,2,0,0,0,2,0,0,0,0,2,0,0
2006,Singapore,830,0,0,0,0,0,0,0,0,0,0,0,0
2006,Slovak Republic,317,0,0,0,0,0,0,0,0,0,0,0,0
2006,Slovenia,349,1,0,0,0,1,0,0,0,1,0,0,0
2006,Somalia,520,5,0,0,0,5,0,0,1,3,2,0,0
2006,South Africa,560,1,0,0,0,1,0,0,0,1,0,0,0
2006,South Korea,732,20,4,0,0,13,0,0,0,14,3,2,2
2006,Spain,230,0,0,0,0,0,0,0,0,0,0,0,0
2006,Sri Lanka,780,0,0,0,0,0,0,0,0,0,0,0,0
2006,Sudan,625,0,0,0,0,0,0,0,0,0,0,0,0
2006,Suriname,115,0,0,0,0,0,0,0,0,0,0,0,0
2006,Swaziland,572,2,0,0,0,2,1,0,0,1,1,1,1
2006,Sweden,380,0,0,0,0,0,0,0,0,0,0,0,0
2006,Switzerland,225,0,0,0,0,0,0,0,0,0,0,0,0
2006,Syria,652,0,0,0,0,0,0,0,0,0,0,0,0
2006,Taiwan,713,35,1,0,0,4,0,8,0,11,2,0,0
2006,Tajikistan,702,0,0,0,0,0,0,0,0,0,0,0,0
2006,Tanzania,510,0,0,0,0,0,0,0,0,0,0,0,0
2006,Thailand,800,35,2,0,1,3,0,14,0,20,0,0,0
2006,Timor Leste,860,9,0,0,0,1,0,1,0,1,1,1,1
2006,Togo,461,1,0,0,0,1,0,0,0,1,0,0,0
2006,Tunisia,616,0,0,0,0,0,0,0,0,0,0,0,0
2006,Turkey,640,8,0,0,0,3,0,0,0,0,3,1,1
2006,Turkmenistan,701,0,0,0,0,0,0,0,0,0,0,0,0
2006,Uganda,500,0,0,0,0,0,0,0,0,0,0,0,0
2006,Ukraine,369,0,0,0,0,0,0,0,0,0,0,0,0
2006,United Arab Emirate,696,1,1,0,0,0,0,0,0,0,1,0,0
2006,United Kingdom,200,14,0,0,0,14,0,0,0,14,0,0,0
2006,Uruguay,165,2,1,0,0,0,0,0,1,2,0,0,0
2006,Uzbekistan,704,1,0,0,0,0,0,0,1,0,1,0,0
2006,Venezuela,101,17,0,1,1,9,0,0,0,8,2,0,0
2006,Vietnam,816,52,2,0,0,0,0,0,0,1,1,0,0
2006,Yemen,679,0,0,0,0,0,0,0,0,0,0,0,0
2006,Zambia,551,2,1,0,0,1,0,0,0,0,2,0,0
2006,Zimbabwe,552,2,0,0,0,2,0,0,0,2,0,1,0
2007,Afghanistan,700,0,0,0,0,0,0,0,0,0,0,0,0
2007,Albania,339,0,0,0,0,0,0,0,0,0,0,0,0
2007,Algeria,615,0,0,0,0,0,0,0,0,0,0,0,0
2007,Angola,540,0,0,0,0,0,0,0,0,0,0,0,0
2007,Argentina,160,67,0,0,0,3,0,0,0,2,1,0,0
2007,Armenia,371,3,0,0,0,2,0,0,1,2,1,0,0
2007,Austria,305,1,0,0,0,1,0,0,1,1,0,0,0
2007,Azerbaijan,373,5,0,0,0,2,3,0,0,5,0,0,0
2007,Bahrain,692,5,0,1,0,2,0,0,0,1,2,0,0
2007,Bangladesh,771,4,0,0,2,2,0,0,0,2,2,0,0
2007,Belarus,370,1,0,0,0,1,0,0,0,1,0,0,0
2007,Belgium,211,1,0,0,0,1,1,0,0,1,0,0,0
2007,Benin,434,1,0,0,0,1,0,0,0,1,0,0,0
2007,Bhutan,760,0,0,0,0,0,0,0,0,0,0,0,0
2007,Bolivia,145,24,0,0,0,5,0,1,0,2,4,0,0
2007,Bosnia,346,0,0,0,0,0,0,0,0,0,0,0,0
2007,Botswana,571,2,1,0,0,1,0,0,0,2,0,0,0
2007,Brazil,140,11,3,0,0,6,0,0,0,9,0,0,0
2007,Bulgaria,355,5,1,0,0,0,0,0,0,1,0,0,0
2007,Burkina Faso,439,2,1,0,0,1,0,0,0,2,0,0,0
2007,Burundi,516,3,1,0,1,1,0,0,0,1,2,1,1
2007,Cambodia,811,1,0,0,0,1,0,0,0,1,0,0,0
2007,Cameroon,471,2,1,0,1,0,0,0,0,1,1,0,0
2007,Canada,20,1,0,0,0,1,0,0,0,1,0,0,0
2007,Cape Verde,402,0,0,0,0,0,0,0,0,0,0,0,0
2007,Central African Republic,482,2,1,0,1,0,0,0,0,1,1,2,1
2007,Chad,483,0,0,0,0,0,0,0,0,0,0,0,0
2007,Chile,155,7,1,0,0,5,0,0,0,4,2,0,0
2007,China,710,123,0,2,2,2,1,0,1,4,4,1,1
2007,Colombia,100,17,0,0,0,11,0,0,0,11,0,1,0
2007,Comoros,581,3,0,0,1,3,0,1,0,2,1,1,1
2007,Congo Brazzaville,484,1,0,0,0,1,0,0,0,1,0,0,0
2007,Congo Kinshasa,490,6,2,0,1,3,0,0,0,2,3,2,2
2007,Costa Rica,94,2,0,0,0,2,0,0,0,2,0,0,0
2007,Croatia,344,0,0,0,0,0,0,0,0,0,0,0,0
2007,Cuba,40,0,0,0,0,0,0,0,0,0,0,0,0
2007,Cyprus,352,0,0,0,0,0,0,0,0,0,0,0,0
2007,Czech Republic,316,0,0,0,0,0,0,0,0,0,0,0,0
2007,Denmark,390,2,0,2,0,1,0,0,0,0,2,0,0
2007,Djibouti,522,0,0,0,0,0,0,0,0,0,0,0,0
2007,Dominican Republic,42,0,0,0,0,0,0,0,0,0,0,0,0
2007,Ecuador,130,0,0,0,0,0,0,0,0,0,0,0,0
2007,Egypt,651,0,0,0,0,0,0,0,0,0,0,0,0
2007,El Salvador,92,0,0,0,0,0,0,0,0,0,0,0,0
2007,Equatorial Guinea,411,0,0,0,0,0,0,0,0,0,0,0,0
2007,Eritrea,531,0,0,0,0,0,0,0,0,0,0,0,0
2007,Estonia,366,4,0,0,0,3,0,0,0,0,3,0,0
2007,Ethiopia,530,0,0,0,0,0,0,0,0,0,0,0,0
2007,Finland,375,1,1,0,0,0,0,0,0,1,0,0,0
2007,France,220,9,2,0,2,2,0,0,0,3,3,0,0
2007,Gabon,481,0,0,0,0,0,0,0,0,0,0,0,0
2007,Gambia,420,1,0,0,1,0,0,0,0,1,0,0,0
2007,Georgia,372,7,0,0,1,2,0,0,0,3,0,1,0
